Incident ID,Incident Date,state,City_Or_County,Address,n_killed,n_injured
2294811,5/4/2022,Alabama,Mobile,1800 block of St Stephens Rd,0,1
2293865,5/4/2022,Pennsylvania,West Mifflin,900 block of B Dr,1,0
2294795,5/4/2022,Florida,Pensacola,50 block of Besma Dr,0,3
2294293,5/4/2022,Missouri,Saint Louis,3500 block of N 11th St,0,1
2294298,5/4/2022,Wisconsin,Milwaukee,3600 block of N 26th St,0,1
2294746,5/4/2022,Nevada,Las Vegas,5100 block of E Tropicana Ave,1,0
2294138,5/4/2022,Tennessee,Memphis,2700 block of Frayser Blvd,0,1
2294019,5/4/2022,Georgia,Peachtree City,101 Lexington Cir,1,0
2293967,5/4/2022,Florida,Fort Lauderdale,111 SW 2nd Ave,0,2
2294161,5/4/2022,California,Paramount,I-105 and Garfield Ave,1,0
2294730,5/4/2022,Minnesota,Minneapolis,4600 block of N Lyndale Ave,0,1
2294344,5/4/2022,Texas,San Antonio,4000 block of I-35 S,1,0
2294342,5/4/2022,Ohio,Columbus,McNaughten Rd and E Main St,1,0
2294687,5/4/2022,Michigan,Ypsilanti,400 block of S Washington St,1,0
2295076,5/4/2022,Ohio,Dayton (Trotwood),5500 block of Autumn Leaf Dr,0,1
2293946,5/4/2022,Colorado,Denver,4400 block of Josephine St,0,1
2293957,5/4/2022,Colorado,Denver,3500 block of Wazee St,0,1
2293869,5/4/2022,Pennsylvania,Duquesne,N 3rd St,0,1
2294671,5/4/2022,Michigan,Detroit,15000 block of Winthrop St,0,1
2295416,5/4/2022,Pennsylvania,Chester,11th St and Hyatt St,1,0
2299240,5/4/2022,Arizona,Casa Grande,5700 block of N Azalia St,0,1
2294655,5/4/2022,Pennsylvania,Philadelphia,2701 S Marshall St,0,1
2293846,5/4/2022,Pennsylvania,Philadelphia,67th Ave and Ogontz Ave,0,1
2296115,5/4/2022,Pennsylvania,Philadelphia,5300 block of Wyalusing Ave,0,1
2296110,5/4/2022,Pennsylvania,Philadelphia,1700 block of Vare St,1,0
2294882,5/4/2022,Arizona,Phoenix,S 7th Ave and W Pima St,1,0
2294646,5/4/2022,Florida,Sanford,Sanford Ave and Lake Mary Blvd,1,0
2294643,5/4/2022,Illinois,Chicago,4300 block of S Champlain Ave,0,1
2294074,5/4/2022,Illinois,Chicago,3600 block of S Kedzie Ave,1,0
2294638,5/4/2022,Illinois,Chicago,600 block of N Leamington Ave,0,1
2294628,5/4/2022,Illinois,Chicago,3100 block of S Green St,0,1
2294626,5/4/2022,Minnesota,Duluth,11 E Superior St,0,0
2294622,5/4/2022,Illinois,Chicago,8200 block of S Green Ave,0,1
2293922,5/4/2022,Florida,Ocala,3871 SW College Rd,0,1
2294615,5/4/2022,Illinois,Chicago,5600 block of S Shields Ave,0,2
2294633,5/4/2022,Arizona,Yuma,1300 block of E 26th Pl,1,1
2294067,5/4/2022,New York,Corona (Queens),109th Ave and 96th St,1,0
2294598,5/4/2022,Oregon,Portland,2800 block of SE Division St,1,0
2294885,5/4/2022,New York,Niagara Falls,Portage Rd and Cedar Ave,1,0
2294571,5/4/2022,Washington,Seattle,8200 block of Mary Ave NW,0,1
2294184,5/4/2022,Alaska,Anchorage,1500 block of Karluk St,0,1
2294583,5/4/2022,Washington,Bremerton,2808 Wheaton Way,0,1
2294551,5/4/2022,Oklahoma,Broken Arrow,412 S 9th St,0,0
2294600,5/4/2022,Oregon,Portland,NE Grand Ave and Wygant St,0,1
2294530,5/4/2022,Oklahoma,Oklahoma City,N/A,0,1
2294493,5/4/2022,Missouri,Kansas City,W 36th St and Baltimore Ave,0,1
2294490,5/4/2022,Missouri,Kansas City,Broadway Blvd and Knickerbocker Pl,0,1
2294430,5/4/2022,Alabama,Birmingham (Vestavia Hills),Liberty Pkwy and Overton Rd,1,0
2295301,5/4/2022,North Dakota,Dickinson,100 block of 7th St,0,1
2294304,5/4/2022,Kentucky,Louisville,3400 block of Portland Plaza,1,0
2294451,5/4/2022,Missouri,Saint Louis (Normandy),Holborn Dr,0,1
2294456,5/4/2022,Louisiana,New Orleans,Decatur St and Gov Nicholls St,0,1
2294444,5/4/2022,California,Los Angeles,1149 N Wilmington Blvd,0,1
2295286,5/4/2022,North Carolina,Reidsville,N Washington Ave,0,1
2295274,5/4/2022,Louisiana,Eunice,200 block of Acadia St,0,1
2293867,5/4/2022,Ohio,Columbus,2200 block of Aberdeen Ave,0,1
2294371,5/4/2022,California,San Diego,600 block of Upas St,0,1
2295238,5/4/2022,New Jersey,Paterson,White St and W Broadway,0,1
2294368,5/4/2022,Ohio,Akron,1100 block of Chesapeake Dr,0,1
2307014,5/4/2022,Alabama,Wetumpka,Racetrack Rd and Ceasarville Rd,0,1
2295212,5/4/2022,New Jersey,Newark,867 Frelinghuysen Ave,0,1
2294339,5/4/2022,California,Santa Rosa,1835 Mendocino Ave,0,1
2293876,5/4/2022,Ohio,Dayton (Moraine),OH-741S,1,0
2303253,5/4/2022,North Carolina,Raleigh,4716 New Bern Ave,0,1
2295006,5/4/2022,Virginia,Chesapeake,3200 block of Walden St,1,0
2295015,5/4/2022,Virginia,Norfolk,7101 Sewells Point Rd,0,2
2295186,5/4/2022,New Jersey,Elizabeth,Broad St and W Grand St,0,1
2294280,5/4/2022,Texas,Houston,12200 block of W Village Dr,1,0
2294275,5/4/2022,Virginia,Richmond,E Laburnum Ave and Pilots Ln,0,1
2294272,5/4/2022,New York,Bronx,E 174th St and Hoe Ave,0,2
2295667,5/5/2022,California,Santa Rosa,800 block of Sebastopol Rd,0,1
2295172,5/5/2022,Kentucky,Louisville,10200 Dixie Hwy,0,0
2294851,5/5/2022,Idaho,Pocatello,941 E Bridger St,0,3
2295083,5/5/2022,Illinois,Geneva,700 block of McKinley Ave,1,0
2295151,5/5/2022,California,Santa Rosa,1000 block of Aston Ave,2,0
2295920,5/5/2022,Kentucky,Hopkinsville,2850 Greenville Rd,0,1
2295140,5/5/2022,Georgia,Atlanta,1798 Haygood Dr NE,0,0
2295250,5/5/2022,New Jersey,Newark,300 block of Mount Prospect Ave,1,0
2296580,5/5/2022,Mississippi,Kosciusko,102 Westwood Dr,0,1
2297979,5/5/2022,Tennessee,Dyersburg,Victory Ave,0,1
2295117,5/5/2022,Georgia,Atlanta,2522 Bouldercrest Rd SE,0,1
2295112,5/5/2022,Georgia,Atlanta,969 Marietta St NW,0,1
2295109,5/5/2022,New York,Poughkeepsie,97 South Ave,0,1
2295945,5/5/2022,Texas,San Antonio,8923 Military Dr W,0,2
2295089,5/5/2022,Iowa,Granger,N/A,0,1
2294922,5/5/2022,Delaware,Wilmington,1300 block of Anchorage St,1,0
2295067,5/5/2022,Ohio,Columbus,3726 Eakin Rd,0,1
2295838,5/5/2022,New Jersey,Paterson,236 Summer St,0,1
2295056,5/5/2022,Illinois,Chicago,6800 block of S Morgan St,0,1
2300537,5/5/2022,Ohio,Youngstown,800 block of E Florida Ave,0,1
2295050,5/5/2022,Illinois,Chicago,1100 block of W 81st St,0,1
2295048,5/5/2022,Michigan,Grand Rapids,2300 block of Buchanan Ave SW,0,1
2295045,5/5/2022,Illinois,Chicago,4300 block of W Ford City Dr,0,1
2295042,5/5/2022,Texas,Fort Worth,5200 block of Eastland St,1,1
2305476,5/5/2022,California,Concord,Willow Pass Rd,1,0
2295024,5/5/2022,Illinois,Chicago,12100 block of S Lowe Ave,0,3
2295018,5/5/2022,Ohio,Euclid,Miller Ave and E 222nd St,1,0
2295916,5/5/2022,Ohio,Toledo,2100 block of N Ontario St,0,1
2295471,5/5/2022,Colorado,Pueblo,2500 block of Taylor Ave,1,0
2295896,5/5/2022,Tennessee,Memphis,3969 Willow Cove,0,1
2295418,5/5/2022,Pennsylvania,Chester,11th St and Hyatt St,1,0
2295074,5/5/2022,Ohio,Dayton,4400 block of Saylor St,1,0
2294939,5/5/2022,Maryland,Baltimore,Pelham Ave and Belair Rd,0,3
2295771,5/5/2022,Tennessee,White Pine,Bridle Way,0,1
2294928,5/5/2022,Tennessee,Chattanooga,7804 E Brainerd Rd,0,1
2294960,5/5/2022,Maryland,Essex,900 block of Boundbrook Way,1,0
2295718,5/5/2022,Wisconsin,Madison,4300 block of Nakoosa Tr,0,1
2295160,5/5/2022,Texas,Houston,633 Rushcreek Dr,1,0
2295174,5/5/2022,Texas,Houston,3322 Yellowstone Blvd,1,0
2294935,5/5/2022,Indiana,West Terre Haute,7100 block of Fayette Rd,0,2
2296392,5/5/2022,New York,Bronx,Grant Cir,0,1
2296389,5/5/2022,Ohio,Maple Heights,Broadway Ave and Waterbury Ave,1,0
2295812,5/5/2022,North Carolina,Asheville,600 block of Charlotte Hwy,0,1
2295819,5/5/2022,Indiana,Brazil,N Columbia St and Hendrix St,0,1
2296358,5/5/2022,New York,Buffalo,N Central Ave and Broadway,0,1
2295324,5/5/2022,Alabama,Loxley,14000 block of Wolf Run Rd,1,1
2296002,5/5/2022,Alabama,Dutton,AL-40,1,0
2297060,5/5/2022,Illinois,Thebes,200 block of Poplar St,1,0
2294679,5/5/2022,Michigan,Clare,1131 N McEwan St,1,0
2303817,5/5/2022,Wisconsin,Milwaukee,2861 N 52nd St,1,0
2294863,5/5/2022,Utah,Ogden,468 River Dr,0,1
2294800,5/5/2022,Missouri,Saint Louis,4200 block of Obear Ave,1,0
2295745,5/5/2022,Texas,Dallas,500 S Ervay St,1,0
2295738,5/5/2022,Texas,Dallas,2500 block of Fatima Ave,1,0
2295731,5/5/2022,Minnesota,Saint Paul,500 block of E Minnehaha Ave,0,1
2295728,5/5/2022,Minnesota,Saint Paul,University Ave and Arundel St,0,2
2294874,5/5/2022,Indiana,Michigan City,200 block of Thurman Ave,0,1
2295627,5/5/2022,Maryland,Hagerstown,600 block of Oak Hill Ave,0,1
2300028,5/5/2022,Missouri,Saint Louis,3715 Natural Bridge Ave,1,0
2294962,5/5/2022,Maryland,Parkville,1100 block of Deanwood Rd,0,2
2295219,5/5/2022,Michigan,Grand Rapids,1200 block of Cass Ave SE,0,2
2295086,5/5/2022,New York,Bronx,671 Westchester Ave,0,1
2294877,5/5/2022,New York,Brooklyn,926 Broadway,0,1
2295683,5/5/2022,District of Columbia,Washington,2300 block of Green St SE,1,0
2303689,5/5/2022,Illinois,Chicago,7600 block of S Green St,1,0
2295678,5/5/2022,Missouri,Independence,2000 block of S Northern Blvd,0,1
2294872,5/5/2022,Florida,Miami,600 block of NW 12th St,0,1
2296291,5/5/2022,California,El Monte,3000 block of Allgeyer Ave,1,0
2301093,5/5/2022,South Carolina,Burton,Smart Adams Ln and State Rd S-7-596,0,1
2296286,5/5/2022,New Jersey,Trenton,W Hanover St,0,2
2296284,5/5/2022,California,Los Angeles,Main St and Imperial Hwy,1,0
2295648,5/5/2022,Missouri,Saint Louis,3715 Natural Bridge Ave,1,0
2294596,5/5/2022,Illinois,Chicago,4709 N Lincoln Ave,1,0
2295642,5/5/2022,California,Modesto,Tully Rd and W Briggsmore Ave,1,2
2295560,5/5/2022,Georgia,Atlanta,225 Peachtree St SW,1,0
2295634,5/5/2022,Maryland,Bowie,Enterprise Rd and Annapolis Rd,1,0
2294849,5/5/2022,California,Fresno,Lily Ave,0,1
2294847,5/5/2022,California,Fresno,E St and Monterey St,0,1
2295581,5/5/2022,California,Bakersfield,CA-58 and Union Ave,1,0
2295604,5/5/2022,Missouri,Kansas City,5400 block of Myrtle Ave,0,2
2294836,5/5/2022,Colorado,Denver,Irving St and W Colfax Ave,0,1
2298492,5/5/2022,Pennsylvania,Philadelphia,2500 block of  W Seregant St,1,0
2295600,5/5/2022,New York,Rochester,400 block of Scio St,0,1
2295636,5/5/2022,Pennsylvania,Philadelphia,1800 block of E Clementine St,0,1
2294813,5/5/2022,Colorado,Littleton,8055 W Bowles Ave,0,1
2295687,5/5/2022,Missouri,Kansas City,James A Reed Rd and E Gregory Blvd,1,0
2295587,5/5/2022,Kansas,Wichita,1700 block of S Emporia St,0,3
2294689,5/5/2022,New York,Brooklyn,2875 W 8th St,0,1
2295685,5/5/2022,Texas,Port Arthur,1700 block of 3rd Ave,0,1
2295574,5/5/2022,Colorado,Denver,W 1st Ave and Knox Ct,0,1
2294974,5/5/2022,Maryland,Baltimore,200 block of S Eaton St,1,0
2295119,5/5/2022,Georgia,Stone Mountain,5616 Redan Rd,1,1
2298393,5/5/2022,Georgia,Thomasville,1325 Warner St,0,1
2294755,5/5/2022,Missouri,Kansas City,3800 block of Olive St,1,0
2294753,5/5/2022,Missouri,Kansas City,I-49 and Red Bridge Rd,0,1
2295549,5/5/2022,Pennsylvania,Erie,500 block of E 19th St,0,1
2295162,5/5/2022,Georgia,Lawrenceville,Harbor Bay Dr and Fort Martin Way,2,0
2296694,5/5/2022,Utah,Salt Lake City (West Valley City),3570 S and 6400 W,1,0
2294776,5/5/2022,California,Los Angeles,Figueroa St and Washington Blvd,1,0
2295528,5/5/2022,Georgia,Lizella,Trophy Pl,1,0
2295841,5/5/2022,Ohio,Cincinnati,4300 block of Eastern Ave,1,0
2295505,5/5/2022,Georgia,Albany,1604 Camp Ln,1,0
2295498,5/5/2022,Georgia,Albany,500 block of Johnson Rd,0,1
2295473,5/5/2022,Florida,Sarasota,1800 block of 23rd St,0,2
2299315,5/5/2022,Ohio,Toledo,2200 block of Lagrange St,0,1
2295456,5/5/2022,Florida,Saint Petersburg,22nd Ave S and 34th St S,0,1
2295432,5/5/2022,Pennsylvania,Pittsburgh,700 block of Arch St,1,0
2294787,5/5/2022,Florida,Bascom,N/A,1,0
2295420,5/5/2022,Florida,Orlando,4684 King Cole Blvd,1,0
2294845,5/5/2022,Colorado,Aurora,8800 block of E 12th Ave,1,0
2295424,5/5/2022,Arizona,Bullhead City,1700 block of Emerald Rd,0,1
2297505,5/5/2022,Louisiana,New Orleans,1900 block of St. Ann St,0,1
2294673,5/5/2022,Michigan,Detroit,Nashville St and Gunston St,0,1
2294666,5/5/2022,Michigan,Detroit,12600 Gratiot Ave,0,1
2295702,5/5/2022,Texas,Mission (Alton),1800 block of Chicago St,1,0
2294778,5/5/2022,Pennsylvania,Philadelphia,200 block of Wyoming St,0,1
2294649,5/5/2022,Illinois,Chicago,3900 block of N Kenneth Ave,1,1
2295389,5/5/2022,Illinois,Chicago,8700 block of S Marquette Ave,0,1
2296108,5/5/2022,Pennsylvania,Philadelphia,6400 block of N 20th St,1,0
2296106,5/5/2022,Pennsylvania,Philadelphia,2200 block of S 62nd St,0,1
2296103,5/5/2022,Pennsylvania,Philadelphia,1000 block of Seybert Mall,0,2
2295353,5/5/2022,Illinois,Chicago,100 block of W Chicago Ave,0,1
2295495,5/5/2022,New Mexico,Albuquerque,Garcia St and Buena Ventura Rd,1,0
2295849,5/5/2022,Texas,Houston,2339 S Kirkwood Rd,1,0
2294327,5/5/2022,New York,New York (Manhattan),354 W 37th St,2,0
2295752,5/5/2022,Texas,Grand Prairie,1690 W Polo Rd,1,0
2294887,5/5/2022,New York,Niagara Falls,442 Elmwood Ave,0,1
2297429,5/5/2022,South Dakota,Pine Ridge (Pine Ridge Reservation),29604 US-18,1,0
2296064,5/5/2022,Washington,Sunnyside,613 S 6th St,0,5
2295052,5/5/2022,Ohio,Columbus,1899 Oakland Park Ave,1,0
2294563,5/5/2022,Rhode Island,Providence,I-95 and Elmwood Ave,0,1
2296024,5/5/2022,New York,Utica,Saratoga St,0,2
2295346,5/5/2022,Arkansas,Fort Smith,4000 block of Marshall Dr,0,1
2295338,5/5/2022,Mississippi,Jackson,Dorgan St and Gunda St,0,1
2295783,5/5/2022,Alabama,Goodwater,116 Armory St,1,0
2295331,5/5/2022,South Carolina,Marion,E Liberty St and Main St,1,0
2296004,5/5/2022,Alabama,Huntsville,4010 Hunters Ridge Dr SW,1,0
2295310,5/5/2022,Alabama,Tuscaloosa,900 Hargrove Rd,0,1
2296507,5/5/2022,North Carolina,Rocky Mount,1924 Stone Rose Dr,1,0
2295304,5/5/2022,Alabama,Albertville,Terry Cir,1,0
2295723,5/5/2022,Texas,Dallas,10200 block of N Walton Walker Blvd,1,0
2295294,5/5/2022,Alabama,Birmingham,1501 Avenue I,0,1
2295292,5/5/2022,Alabama,Birmingham,1600 Block of 26th Ave,1,0
2302442,5/5/2022,Arkansas,El Dorado,1300 block of Wilson St,1,1
2295834,5/5/2022,North Carolina,Conover,700 block of 2nd St SW,1,0
2295262,5/5/2022,Louisiana,Shreveport,3400 block of Hardy St,0,1
2295031,5/5/2022,Ohio,Lowellville,52 Rocket Pl,1,0
2295245,5/5/2022,New Jersey,Newark,456 S 12th St,0,2
2295093,5/5/2022,Louisiana,New Orleans,1900 block Saint Ann St,1,0
2294926,5/5/2022,Tennessee,Memphis,6700 block of Quail Crest Ln,1,0
2295197,5/5/2022,North Carolina,Kinston,E Highland Ave and Charlotte Ave,2,0
2295296,5/5/2022,Alabama,Bessemer,1700 block of Alliance Rd,2,0
2295762,5/5/2022,Tennessee,Memphis,3680 Masterson Cove,2,1
2305162,5/6/2022,Ohio,Cleveland,E 125th St and Forest Ave,1,0
2298033,5/6/2022,Mississippi,Jackson,Woody Dr,1,0
2298030,5/6/2022,Alabama,Moundville,1495 County Road 46,2,0
2295614,5/6/2022,Michigan,Detroit,E Lantz St and Albany St,1,1
2296626,5/6/2022,Mississippi,Starkville,21 Player Ln,1,0
2295984,5/6/2022,Texas,Houston,8900 block of Reamer St,0,1
2295980,5/6/2022,Texas,Houston,9200 block of Pagewood Ln,0,1
2296474,5/6/2022,Tennessee,Nashville,I-440 and US-431,1,0
2297999,5/6/2022,Michigan,Detroit,8820 Wyoming Ave,1,0
2295913,5/6/2022,Tennessee,Nashville,Elizabeth Jordan St and Indiana Ave,1,0
2295836,5/6/2022,Virginia,Norfolk,6200 block of Alexander St,0,1
2303175,5/6/2022,Virginia,Winchester,1813 Henry Ave,1,0
2297341,5/6/2022,Arkansas,Clarendon,400 block of Guydon St,1,0
2295959,5/6/2022,New Jersey,Jersey City,161 Cator Ave,0,3
2297973,5/6/2022,Indiana,Indianapolis,1000 block of Denison St,0,3
2296158,5/6/2022,Pennsylvania,York,800 block of S Pine St,1,0
2296044,5/6/2022,Louisiana,New Orleans,600 block of Esplanade Ave,0,1
2295949,5/6/2022,Virginia,Petersburg,St James St and St Mark St,0,1
2296017,5/6/2022,Arkansas,Springdale,19100 block of Sonora Rd,1,0
2295940,5/6/2022,Illinois,Chicago,4900 block of W Gladys Ave,0,1
2296014,5/6/2022,Maine,Brooks,1108 Littlefield Rd,1,0
2295982,5/6/2022,Texas,Houston,2500 block of Tanglewilde St,1,0
2296537,5/6/2022,West Virginia,Bunker Hill,12261 Winchester Ave,1,0
2295856,5/6/2022,North Carolina,Rocky Mount,862 N Wesleyan Blvd,1,1
2296504,5/6/2022,South Carolina,Myrtle Beach,2400 Block of Hunters Trail,0,2
2297866,5/6/2022,Oklahoma,Altus,N/A,0,1
2297852,5/6/2022,Indiana,Michigan City,200 block of E Fulton St,0,1
2295741,5/6/2022,Louisiana,Baton Rouge,1707 Gardere Ln,0,3
2296491,5/6/2022,Missouri,Saint Louis,6150 Natural Bridge Ave,1,0
2296489,5/6/2022,Missouri,Saint Louis,Red Bud Ave and E Lee Ave,0,1
2296458,5/6/2022,Ohio,Toledo,N Erie St and Cleveland St,1,0
2295714,5/6/2022,District of Columbia,Washington,2300 Block of Nicholson St SE,1,0
2296902,5/6/2022,California,Rosamond,2500 W Rosamond Blvd,1,0
2295801,5/6/2022,Virginia,Richmond,2200 Chateau Dr,1,0
2295630,5/6/2022,Illinois,Decatur,129 S Oakland Ave,0,3
2295891,5/6/2022,Ohio,Dayton,2900 block of Tubman Ave,0,1
2295871,5/6/2022,Ohio,Columbus,London Groveport Rd,0,1
2295878,5/6/2022,Texas,Sugar Land,Stadium Dr,1,0
2296421,5/6/2022,Maryland,Baltimore,500 block of Normandy Ave,0,1
2297415,5/6/2022,Alaska,Fairbanks,1st Ave and Cushman St,1,0
2303937,5/6/2022,Texas,Houston,8500 block of Jensen Dr,0,1
2296387,5/6/2022,Georgia,Atlanta,1033 Hollywood Rd NW,0,1
2296381,5/6/2022,Colorado,Denver,W Alameda Ave and S Raritan St,0,1
2296356,5/6/2022,New York,Buffalo,E Delavan Ave and Newburgh Ave,0,1
2296352,5/6/2022,Georgia,Columbus,900 block of Dogwood Dr,0,1
2295396,5/6/2022,Illinois,Chicago,1300 block of W Webster Ave,0,1
2301123,5/6/2022,Texas,Houston,4339 Almeda Meadows Dr,0,1
2296690,5/6/2022,Nevada,Las Vegas,S 3rd St and Coolidge Ave,0,1
2296029,5/6/2022,New York,Rochester,500 block of Columbia Ave,0,1
2304763,5/6/2022,Georgia,Baxley,James Dr,1,0
2296313,5/6/2022,New York,Brooklyn,747 Miller Ave,0,1
2295716,5/6/2022,Missouri,Saint Louis,1500 block of S 39th St,0,1
2296311,5/6/2022,New York,Brooklyn,50 Stuyvesant Ave,0,1
2296302,5/6/2022,New York,Brooklyn,557 Chester St,1,1
2295704,5/6/2022,Wisconsin,Milwaukee,8200 block of W Capitol Dr,0,2
2295674,5/6/2022,District of Columbia,Washington,5001 Georgia Ave NW,1,0
2296441,5/6/2022,Maryland,District Heights (Forestville),7100 block of Donnell Place,1,0
2295460,5/6/2022,Florida,Tampa,100 block of Floribraska Ave N,1,0
2295540,5/6/2022,Georgia,Atlanta,1371 Kimberly Way SW,1,0
2295670,5/6/2022,Georgia,Valdosta,1811 Jerry Jones Dr,0,3
2295653,5/6/2022,Maryland,Baltimore,900 block of W North Ave,0,2
2297691,5/6/2022,Texas,Houston,4934 Laura Koppe Rd,2,0
2296281,5/6/2022,California,Los Angeles,6601 S Main St,0,2
2298542,5/6/2022,Missouri,Gainesville,N/A,0,2
2296278,5/6/2022,California,Santa Maria,Thornburg St and Ronald Pl,0,1
2296276,5/6/2022,California,Santa Maria,Alvin Ave and Bradley Rd,0,1
2295607,5/6/2022,Missouri,Kansas City,4115 Mill St,0,3
2296265,5/6/2022,Florida,Orlando,300 block of S Observatory Dr,0,1
2296348,5/6/2022,Georgia,Savannah,N/A,1,0
2295864,5/6/2022,Texas,Houston,10319 North Fwy,0,1
2295602,5/6/2022,Missouri,Kansas City,E 37th St and Wayne Ave,1,0
2295692,5/6/2022,Wisconsin,Sheboygan,500 block of N 8th St,0,1
2295583,5/6/2022,Pennsylvania,Philadelphia,3000 block of N 17th St,0,1
2296232,5/6/2022,Alabama,Mobile,700 block of Farnell St,0,1
2295598,5/6/2022,Georgia,Atlanta,2845 Browns Mill Rd SE,0,1
2295596,5/6/2022,Georgia,Atlanta,245 Argus Circle NW,0,1
2296229,5/6/2022,Texas,Dallas,1226 N Masters Dr,1,1
2296893,5/6/2022,Florida,Saint Cloud,1000 block of Seneca Trail,1,0
2295577,5/6/2022,New York,Buffalo,Deshler St and Broadway,0,1
2295966,5/6/2022,Colorado,Colorado Springs,E San Miguel St and N Academy Blvd,0,2
2296213,5/6/2022,New Mexico,Clovis,500 block of Ross St,0,1
2295449,5/6/2022,Michigan,Detroit,16100 block of Appoline St,0,2
2295558,5/6/2022,New York,Corona (Queens),31-12 Ditmars Blvd,0,1
2296211,5/6/2022,Wisconsin,Milwaukee,N/A,0,1
2296205,5/6/2022,Florida,Jacksonville,100 Block of E 32nd St,0,1
2296127,5/6/2022,Pennsylvania,Mount Carmel,300 W 4th St,0,1
2295986,5/6/2022,Wisconsin,Milwaukee,1301 W Atkinson Ave,0,1
2296117,5/6/2022,Pennsylvania,Pittsburgh,1300 block of Hawthorne St,0,1
2296820,5/6/2022,Wisconsin,Milwaukee,3231 N Buffum St,0,1
2296163,5/6/2022,Michigan,Lansing,901 Bensch St,1,0
2296519,5/6/2022,Virginia,Norfolk,1100 block of Little Bay Ave,0,1
2296033,5/6/2022,Louisiana,New Orleans,1800 block of Painters St,1,0
2296037,5/6/2022,Louisiana,New Orleans,4800 block of Alcee Fortier Blvd,2,4
2296125,5/6/2022,California,Los Angeles,103rd St and LaSalle Ave,0,1
2296122,5/6/2022,California,South Gate,5300 block of Firestone Blvd,1,0
2295414,5/6/2022,Florida,Orlando,1805 Loftway Cir,0,1
2295656,5/6/2022,Colorado,Denver,351 N Broadway,1,1
2299202,5/6/2022,Ohio,Franklin,800 block of S Main St,0,1
2296058,5/6/2022,Washington,Pullman,1455 NE Brandi Way,1,0
2296151,5/6/2022,Florida,Fort Pierce,1200 block of Wyoming Ave,1,0
2296678,5/6/2022,Louisiana,Shreveport,9064 Mansfield Rd,0,1
2296098,5/6/2022,Illinois,Chicago,700 block of E 73rd St,0,2
2296088,5/6/2022,Illinois,Chicago,4400 block of N Hamlin Ave,1,0
2296081,5/6/2022,Oregon,Portland,NE 78th Ave and NE Mason St,0,1
2296051,5/6/2022,Washington,Tacoma,1600 block of S 35th St,0,1
2296083,5/6/2022,Oregon,Portland,2100 block of S River Pkwy,1,0
2296717,5/6/2022,Oregon,Portland,NE Victoria Ave and NE Hancock St,0,1
2296714,5/6/2022,Oregon,Beaverton,SW Macorey Ct,1,0
2298199,5/6/2022,Washington,Seattle,15th Ave NE and NE Ravenna Blvd,0,1
2296073,5/6/2022,Oregon,Portland (Tigard),9000 SW Washington Square Rd,2,0
2300828,5/6/2022,South Carolina,Burton,Smart Adams Ln and Possum Hill Rd,0,1
2300826,5/6/2022,South Carolina,Hilton Head Island,William Dr,0,1
2296022,5/6/2022,Arkansas,Pine Bluff,Beech St,1,0
2296020,5/6/2022,Arkansas,Little Rock,Lewis St and W 24th St,0,1
